name, memory.total [MiB]
NVIDIA A100-PCIE-40GB, 40960 MiB
=== PO4NCPA LOG-REWARD FROM SCRATCH (static): episodes=120000 ===
[infogain] correction scale min 2.52e-09 max 4.65e-08 | probe scale (x0.1) min 2.52e-10 max 4.65e-09 | modes=55 action=110
[infogain] device=cuda image=33x33 modes=55 action=110 workers=14 max_steps=8 lambda_info=0.0 reward=log lr_final_frac=0.3 explore_std_final=0.02
ep 117432 | dynL 0.293 polR 1.521e+00 info 1.136e-01 | train C 2.37e-06 S 0.999 | EVAL C 7.425e-08 S 0.9999 | buf 200000 | 62968s
ep 117684 | dynL 0.293 polR 1.519e+00 info 1.283e-01 | train C 1.89e-06 S 1.000 | EVAL C 8.003e-08 S 0.9999 | buf 200000 | 63106s
ep 117936 | dynL 0.292 polR 1.392e+00 info 2.034e-01 | train C 1.72e-06 S 1.000 | EVAL C 7.980e-08 S 0.9999 | buf 200000 | 63242s
ep 118188 | dynL 0.294 polR 1.506e+00 info 1.230e-01 | train C 4.23e-06 S 0.999 | EVAL C 7.218e-08 S 0.9999 | buf 200000 | 63377s
ep 118440 | dynL 0.291 polR 1.535e+00 info 1.083e-01 | train C 1.63e-06 S 1.000 | EVAL C 8.451e-08 S 0.9999 | buf 200000 | 63513s
ep 118692 | dynL 0.291 polR 1.462e+00 info 1.838e-01 | train C 1.84e-06 S 1.000 | EVAL C 7.464e-08 S 0.9999 | buf 200000 | 63650s
ep 118944 | dynL 0.290 polR 1.586e+00 info 9.276e-02 | train C 4.02e-06 S 1.000 | EVAL C 7.876e-08 S 0.9999 | buf 200000 | 63786s
ep 119196 | dynL 0.286 polR 1.506e+00 info 1.649e-01 | train C 2.84e-06 S 0.999 | EVAL C 7.013e-08 S 0.9999 | buf 200000 | 63923s
ep 119448 | dynL 0.288 polR 1.470e+00 info 1.497e-01 | train C 3.11e-06 S 0.999 | EVAL C 8.556e-08 S 0.9999 | buf 200000 | 64059s
ep 119700 | dynL 0.291 polR 1.593e+00 info 9.473e-02 | train C 2.31e-06 S 1.000 | EVAL C 7.002e-08 S 0.9999 | buf 200000 | 64197s
ep 119952 | dynL 0.293 polR 1.473e+00 info 1.661e-01 | train C 3.10e-06 S 0.999 | EVAL C 7.005e-08 S 0.9999 | buf 200000 | 64333s
ep 120000 | dynL 0.290 polR 1.536e+00 info 1.229e-01 | train C 2.45e-06 S 0.998 | EVAL C 8.193e-08 S 0.9999 | buf 200000 | 64374s
[infogain] saved replay buffer (200000 transitions) -> logs/po4ncpa_probe_logscratch/replay_buffer.npz (4.9s)
[infogain] done in 64381s
=== PO4NCPA LOG-REWARD FROM SCRATCH DONE ===
